Loyalty Number,Churn,f.score,r.score
371739,0,6,8
661069,1,3,3
820501,0,5,8
300454,0,0,0
614782,0,3,8
289294,0,6,8
324713,1,0,0
230429,0,7,8
391542,0,6,8
125300,0,6,8
509746,0,4,8
495773,0,7,8
545497,0,6,8
411116,0,4,8
830777,0,5,8
692628,0,5,7
540628,0,6,8
978676,0,7,8
628096,0,7,8
165554,0,5,8
286225,0,7,8
442525,0,4,8
694743,0,5,8
854855,0,0,0
954599,1,0,0
809024,0,6,8
997189,0,6,8
114983,0,4,8
337812,1,0,0
553944,0,0,0
651020,0,6,8
117932,0,4,8
919894,0,7,8
270761,0,7,8
869116,0,6,8
238752,0,6,8
480846,0,5,8
355839,0,1,8
101547,0,3,8
153645,1,1,1
196582,0,6,8
309364,0,7,8
591174,0,4,8
772237,0,7,8
127052,0,0,0
671359,0,2,8
465603,0,8,8
968828,0,2,8
725294,0,5,7
379572,0,8,8
202293,0,7,8
779211,1,3,3
192013,0,5,8
766562,1,2,7
402624,0,0,0
623478,0,3,8
405740,0,0,0
819255,0,2,8
785114,0,3,8
337945,0,6,8
535544,0,7,8
193775,0,5,8
326069,0,6,8
874939,0,8,8
195150,0,7,8
951781,0,5,8
436266,0,3,8
708151,1,0,0
693791,0,4,8
611366,0,3,8
816196,0,7,8
962801,0,5,8
117033,0,6,8
189294,1,3,8
855998,0,2,8
742669,0,7,8
494887,0,4,8
895651,0,6,8
585162,1,0,0
857629,0,7,8
702327,0,6,8
430519,1,0,0
123830,0,1,1
441623,0,5,8
246911,0,1,8
120799,0,3,8
771872,0,3,8
626664,0,6,8
695342,0,4,8
696329,0,7,8
806639,0,7,8
976596,0,7,8
428523,0,4,8
455937,0,5,8
908301,0,3,8
931135,0,6,8
955130,0,2,8
191638,0,6,8
338295,1,0,0
704968,0,7,8
473194,0,5,8
923333,0,6,8
371606,0,4,8
907157,0,4,8
611689,0,6,8
830446,0,5,8
741892,0,6,8
143087,0,4,8
251436,0,6,8
297568,0,6,8
187025,0,4,8
167177,0,3,8
939752,0,7,8
140483,0,5,8
445338,0,6,8
122166,0,6,8
246581,0,0,0
892066,0,1,8
820406,0,5,8
887228,0,7,8
906836,0,5,8
872335,0,5,8
673399,0,6,8
844540,0,6,8
199513,0,6,8
695965,0,3,8
215294,1,0,0
223018,0,1,8
501699,0,5,8
252472,0,0,0
264107,0,6,8
524536,1,0,0
475991,0,5,8
407340,0,6,8
547559,0,5,8
893771,0,6,8
929009,0,5,8
646359,0,6,8
183523,0,6,8
533509,0,9,8
517702,0,2,8
414164,0,4,8
428565,0,4,8
448142,0,3,8
676289,0,6,8
747339,0,6,8
853871,0,5,8
308591,0,6,8
972157,0,7,8
482351,1,3,8
903146,0,5,8
183626,0,4,8
184206,0,8,8
111387,1,0,0
461354,0,3,8
390546,0,6,8
256486,0,4,8
961512,1,0,0
349670,0,6,8
629995,0,1,8
203409,0,4,8
587623,0,5,8
931097,0,5,8
955649,0,5,8
756668,0,4,8
757060,1,0,0
408863,0,6,8
833305,0,6,8
939932,0,8,8
761114,0,8,8
128245,1,1,1
973407,0,2,8
109029,0,1,8
509514,0,8,8
942287,1,0,0
193212,0,6,8
306112,0,0,0
627970,0,5,8
911663,0,5,8
118365,0,5,8
716812,0,7,8
839263,1,8,8
862576,0,4,8
479593,0,6,8
521111,0,6,8
861415,0,7,8
256755,0,1,8
727047,0,1,8
926967,0,1,8
784962,0,5,8
997599,0,6,8
367697,0,5,8
522935,0,5,8
982578,0,7,8
212695,0,1,8
497648,0,3,8
890595,0,6,8
375265,0,6,8
794752,0,6,8
950391,0,6,8
325802,0,5,8
900801,0,1,8
881304,0,6,8
780428,0,6,8
266861,0,4,8
137985,0,5,8
620584,0,5,8
812152,0,6,8
204926,1,2,4
736459,0,5,8
657946,0,2,8
153586,0,7,8
683910,1,4,7
261832,0,5,8
105214,0,6,8
561041,0,5,8
462495,0,6,8
994219,0,1,8
729581,0,7,8
724513,0,2,8
672391,0,1,8
465842,0,6,8
225748,1,0,0
560597,0,3,8
253056,1,0,0
271059,1,0,0
357199,0,5,8
852855,0,5,8
890646,0,3,8
114242,0,6,8
472942,0,7,8
346274,0,5,8
161780,0,2,8
215719,0,2,8
604471,1,1,2
676409,0,5,8
852995,0,5,8
799437,0,7,8
452150,0,0,0
893375,0,8,8
480200,0,7,8
338808,0,2,8
653337,0,7,8
908759,0,7,8
373771,0,2,8
249795,0,4,8
558288,0,1,8
748890,0,6,8
507360,1,0,0
517267,0,4,6
454543,0,4,8
262369,0,7,8
314328,0,6,8
555218,0,2,8
445145,0,3,6
657116,0,7,8
236165,0,4,8
502163,0,5,8
551833,0,5,7
995812,0,2,8
198456,1,0,0
355298,0,6,6
754292,0,5,8
639584,1,0,0
447647,0,6,8
261331,0,5,8
582990,1,1,1
120594,0,7,8
315113,0,6,8
413330,0,3,5
958518,0,1,8
688748,1,2,6
352734,1,0,0
450987,1,1,1
767864,0,2,8
385190,0,6,8
916020,0,5,8
663975,1,1,1
548999,0,5,8
851255,0,8,8
468516,0,6,8
427980,0,6,8
804557,0,5,8
900325,1,1,3
156870,0,2,8
222278,0,4,8
463751,0,7,8
614221,0,3,8
766777,0,4,8
567151,0,4,8
981395,0,7,8
572768,0,1,8
612664,0,6,8
244844,0,1,8
604274,0,9,8
292035,1,0,0
277783,0,6,8
917192,0,8,8
602346,0,4,8
816110,0,7,8
928291,0,8,8
656942,0,5,8
924037,0,5,8
348143,0,2,7
142717,0,6,8
156457,0,4,8
968450,0,5,8
700770,0,5,8
712605,0,6,8
110476,0,7,8
315337,0,1,8
988149,0,3,8
906178,0,4,8
633332,0,1,8
861162,0,7,8
361680,1,0,0
781110,0,7,8
150883,0,7,8
462279,1,3,8
332003,1,0,0
275386,0,5,8
302066,0,3,8
775304,0,3,8
380627,0,6,8
922741,0,1,8
652862,0,6,8
421930,0,7,8
852786,0,1,8
768959,0,1,8
521699,1,3,3
690637,0,5,8
136430,0,5,8
537852,0,7,8
387568,0,6,8
932599,0,1,8
151627,0,5,8
619596,1,2,6
290507,0,2,8
528363,0,4,8
778030,0,6,8
723091,0,5,8
986126,0,0,0
782100,0,5,8
802519,1,0,0
534464,0,5,8
306231,0,6,8
307296,0,4,7
426994,0,6,8
321227,0,6,8
802645,0,4,8
203696,0,7,8
433510,0,7,8
607292,0,6,8
996301,0,1,1
918479,0,5,8
545179,0,5,8
135392,0,7,8
147272,0,5,8
356708,0,4,8
830811,0,6,8
843816,1,0,0
400600,0,3,8
435557,0,5,8
686474,1,0,0
271911,0,8,8
211589,0,6,8
455023,0,5,8
157911,0,5,8
163481,1,0,0
840071,0,6,8
992194,0,5,8
944750,0,6,8
314065,1,6,7
579093,0,2,8
298098,0,1,8
811746,0,7,8
621876,0,6,8
508399,0,8,8
523642,0,6,8
293222,0,3,8
115354,0,8,8
346529,0,6,8
740814,0,5,8
968484,0,5,8
170404,0,6,8
311008,0,0,0
470123,0,6,8
360446,0,6,8
423409,0,2,8
697091,0,5,8
926315,0,2,8
790346,0,3,8
230027,0,7,8
877609,0,5,8
355669,0,5,8
319059,0,6,8
466477,1,2,2
958931,0,5,8
168123,0,2,8
148942,0,6,8
580500,0,2,8
315527,0,6,7
554255,0,1,7
281550,0,5,8
528173,0,6,8
652809,0,0,0
773397,0,6,8
595529,1,0,0
275118,0,6,8
522851,0,0,0
434658,0,6,8
360485,1,0,0
516984,0,9,8
231641,0,7,8
981150,0,7,8
375056,1,2,7
756341,0,6,8
357161,0,6,8
802470,0,6,8
925254,0,6,8
501037,1,0,0
555541,0,4,8
182459,0,5,8
103217,0,6,8
597837,0,7,8
724626,0,4,8
957572,0,6,8
585854,0,6,8
848998,0,6,8
822305,0,6,8
475172,0,5,8
906316,0,7,8
518561,0,4,8
141614,0,7,8
476327,0,4,8
411030,0,1,8
829863,0,0,0
360805,0,5,8
659792,0,0,0
798832,0,4,7
939961,0,7,8
501131,0,7,8
837517,0,3,8
491987,0,7,8
664062,0,4,8
184466,0,5,8
660119,0,7,8
361439,0,5,8
178643,0,4,8
636012,0,5,8
724071,0,3,8
911003,0,6,8
972671,1,1,1
526736,1,1,1
382149,0,7,8
383399,1,3,6
919557,0,6,8
924794,0,7,8
232907,1,1,3
814748,1,7,7
861696,0,4,8
222702,1,2,3
890543,0,6,8
611673,0,6,8
485742,0,6,8
732304,0,3,8
340925,0,7,8
862100,0,7,8
845227,0,6,8
135574,0,4,8
137952,0,5,8
370066,0,6,8
154606,0,4,8
428152,0,3,8
956843,0,5,8
180009,0,6,8
410958,0,1,8
517190,0,4,8
793980,0,5,7
100272,0,6,8
227274,0,1,8
609971,0,6,8
829861,0,5,7
277370,0,0,0
503305,0,6,8
576736,0,1,8
509345,0,4,8
575571,0,6,8
890051,0,6,8
711795,0,7,8
686432,0,0,0
773095,0,2,8
507567,0,5,8
251223,0,4,8
982715,0,5,8
333799,0,6,8
159688,0,6,8
641879,0,5,8
695686,0,6,8
441135,0,6,8
509809,0,3,8
192898,0,5,8
427388,1,2,4
473636,0,6,8
637532,0,7,8
618329,0,5,8
335365,0,6,7
445432,0,6,8
159359,0,3,8
422349,0,4,8
607117,0,5,8
574163,0,6,8
358513,0,6,8
444661,1,2,1
877034,0,1,8
447092,0,6,8
370877,0,7,8
385593,0,5,7
744234,0,4,8
503560,0,5,8
561481,0,7,8
245227,0,3,8
882718,0,7,8
951116,1,3,7
112393,0,7,8
716932,0,4,8
528712,0,4,8
648596,0,4,8
145192,0,0,0
239955,0,7,8
115805,0,7,8
362055,0,7,8
763618,1,2,1
411897,0,5,8
626973,0,6,8
914920,1,0,0
589074,1,1,7
888901,1,1,1
174803,0,3,8
560505,0,4,8
208375,0,3,8
281118,0,2,8
289139,0,9,8
107212,0,6,8
514145,0,7,8
172983,0,6,8
343605,0,6,8
400404,1,4,4
961682,0,5,8
645072,0,6,8
345840,0,2,8
220802,0,4,8
543326,0,6,8
797675,1,4,4
320042,0,4,8
622610,0,4,8
808353,0,5,8
347013,0,7,8
673492,0,3,8
787911,0,0,0
577156,0,8,8
787763,0,6,8
511483,0,1,8
830564,0,7,8
316644,0,5,8
506776,0,6,8
876538,0,5,8
217051,0,5,8
832597,0,6,8
804328,0,7,8
836665,0,6,8
340736,1,0,0
584426,1,0,0
805013,0,3,8
740608,0,5,8
122456,0,6,8
548390,0,2,8
857914,0,6,8
815718,0,5,8
597237,0,5,8
192556,0,1,8
358384,0,6,8
636177,0,5,8
445673,0,7,8
920326,0,7,8
542089,1,1,1
494062,0,5,8
392098,0,5,8
336451,0,1,8
677976,1,2,6
240942,0,7,8
221204,0,6,8
473204,0,6,8
326823,0,5,8
745769,0,5,8
407924,1,0,0
206890,0,5,8
748174,1,0,0
604724,0,7,8
225262,0,8,8
164013,0,7,8
392619,0,4,8
794136,0,7,8
405735,0,5,8
941109,0,5,8
691700,1,7,7
208668,0,1,8
636753,0,5,8
191917,0,6,8
140208,0,7,8
179590,0,3,8
186539,1,5,8
345099,0,6,8
745565,1,0,0
767428,0,6,8
436475,0,7,8
893549,0,7,8
751664,0,6,7
876409,0,7,8
781480,0,5,8
251521,0,2,8
688902,1,0,0
382739,0,3,8
918756,0,7,8
442609,0,6,8
780104,1,1,1
473758,0,7,8
572066,0,2,8
689000,0,8,8
379041,0,1,8
990728,0,1,8
698443,0,5,8
839132,0,4,8
724989,0,7,8
509474,1,3,7
679075,0,7,8
489335,0,5,8
932261,1,0,0
354295,0,5,8
805574,0,4,8
384412,1,3,8
126239,0,4,8
833317,0,6,8
884992,1,0,0
313673,0,1,8
499518,0,6,8
466998,0,5,8
753452,0,6,8
652047,0,6,8
305807,0,6,8
152499,1,3,6
319671,0,6,8
769346,0,4,8
150751,0,2,8
548228,0,7,8
959027,0,0,0
238649,0,5,8
196905,0,6,8
114700,0,3,8
107385,0,4,8
228820,0,3,8
342407,0,6,8
924878,0,2,8
133463,1,0,0
775158,0,2,8
603653,0,2,8
123538,1,0,0
815584,0,2,8
783789,0,6,8
320784,0,7,8
485787,0,6,8
608517,0,7,8
664856,0,4,8
819664,0,6,8
698546,0,4,8
346532,1,1,1
302980,1,0,0
287942,0,7,8
963644,0,4,8
199358,0,1,8
253046,0,6,8
402052,0,5,8
833891,0,6,8
192554,0,5,8
242719,0,0,0
278568,0,2,8
252082,1,6,7
712590,0,5,8
737519,0,6,8
412487,0,6,8
565171,0,6,8
418470,0,4,8
266298,1,2,3
551429,0,5,8
172059,0,5,8
268643,0,1,8
179053,0,2,8
620094,0,7,8
175191,0,0,0
849705,0,6,8
695624,0,7,8
908374,0,8,8
978349,0,5,8
924031,0,1,8
213432,0,5,8
248952,0,5,8
296579,0,3,8
715947,0,5,8
146839,0,5,8
186754,0,6,8
984409,0,6,8
631051,0,5,8
336357,0,6,8
539704,0,8,8
852863,0,6,8
246722,0,3,8
526975,1,0,0
654249,0,1,8
689818,0,4,8
791280,0,4,8
211755,0,5,8
318180,0,6,8
602150,0,6,8
196514,0,5,8
169270,1,0,0
767678,1,0,0
212762,0,4,8
896075,0,6,8
107141,0,5,8
124207,0,1,8
340638,0,2,8
985765,1,6,7
605849,0,7,8
514395,0,5,8
595235,0,6,8
250854,0,5,8
773739,0,5,8
517262,0,1,8
587800,0,5,8
634269,1,3,4
735790,0,7,8
861700,0,4,8
197063,0,0,0
927446,0,3,8
100585,0,6,8
540011,0,6,8
854243,0,6,8
560528,0,7,8
586401,0,4,8
857161,0,6,8
777531,0,7,8
841636,1,6,7
229166,0,8,8
319868,0,6,8
545010,0,2,8
394321,0,5,8
732880,1,0,0
686783,0,5,8
777108,0,6,8
129328,1,0,0
106038,0,5,8
355707,0,3,8
580493,0,4,8
519873,1,3,8
739513,0,3,8
501109,0,6,8
517295,0,5,8
212579,0,1,8
711823,0,5,8
759093,0,4,8
438641,0,5,8
743953,1,0,0
687820,0,5,8
320996,0,3,8
734224,0,6,8
188655,0,4,8
202329,0,2,8
819498,0,2,8
568769,0,6,8
873579,0,6,8
660047,0,5,8
243741,0,8,8
492367,0,4,8
315482,0,5,8
121183,0,8,8
409512,0,4,8
464606,0,6,8
619916,0,5,8
435777,0,0,0
862159,0,7,8
646519,0,5,8
146090,0,1,7
846864,0,5,8
627244,1,0,0
254097,1,2,8
765428,0,6,8
229842,0,8,8
106637,0,5,8
349278,0,5,8
991084,0,4,8
234836,1,3,4
277788,0,6,8
330741,0,6,8
341725,0,6,8
390343,0,6,8
673192,0,7,8
954973,0,6,8
381901,0,5,8
866606,0,6,8
835508,0,4,8
723476,0,6,8
725004,0,2,8
897293,0,6,8
472787,0,6,8
127496,0,1,8
317260,0,4,8
249639,0,1,8
483631,1,4,6
355099,0,1,8
445073,0,5,8
216719,0,6,8
488009,0,3,8
992538,0,4,8
467382,0,5,8
425411,0,5,8
536124,0,4,8
420627,0,5,8
102311,0,7,8
405500,0,7,8
668213,0,5,8
835975,1,0,0
294728,0,6,7
373118,1,0,0
744441,1,0,0
831035,0,7,8
887892,0,6,8
918048,0,5,8
468945,0,7,8
692685,0,4,8
102788,0,7,8
566737,0,6,8
733889,0,7,8
679414,0,2,8
431533,0,6,8
590485,0,6,8
816983,0,6,8
379752,0,5,8
723298,0,5,8
635907,0,3,8
558469,1,0,0
132045,0,5,8
393806,0,5,8
473409,0,6,8
369361,0,5,8
672430,0,5,8
669890,0,6,8
579847,0,6,8
889525,0,1,8
103340,0,6,8
779291,0,7,8
225891,0,6,8
360902,0,7,8
573475,0,6,8
657777,0,0,0
528260,0,2,8
544752,0,5,8
619840,0,6,8
972787,1,3,7
756867,0,5,8
509044,0,6,8
930041,1,0,0
674281,0,7,8
358255,0,0,0
795908,0,1,8
766969,0,8,8
975218,0,2,8
177583,0,3,8
526374,0,6,8
545883,0,4,8
528055,0,8,8
683126,0,6,8
969924,0,7,8
296088,0,0,0
848736,0,4,8
969860,1,0,0
281585,0,5,8
398074,1,0,0
991419,0,3,8
217761,1,3,5
732488,0,7,8
799157,0,4,8
648653,0,5,8
837733,0,6,8
326961,0,9,8
472540,0,6,8
411298,0,7,8
823761,0,6,8
674497,0,6,8
645653,0,8,8
663918,0,6,8
868744,0,6,8
277281,0,6,8
127127,0,6,8
561640,0,6,8
969277,0,4,7
896853,0,3,8
557640,0,6,8
511922,0,4,8
129409,0,6,8
858125,0,0,0
798029,0,2,8
131001,0,6,8
209831,0,5,8
313815,0,4,8
991442,1,4,6
853621,0,2,8
173548,0,8,8
937430,0,5,8
767089,0,6,8
846950,0,4,8
910142,0,6,8
824486,0,4,8
485258,1,2,5
525765,0,7,8
924217,0,1,8
795714,1,0,0
969626,0,5,8
564959,0,5,8
722154,0,1,8
736109,0,7,8
994225,0,7,8
819246,1,0,0
498923,0,7,8
569880,0,7,8
341185,0,5,8
858106,0,6,8
900133,0,5,8
635805,0,4,5
717308,0,6,8
625524,0,4,8
723347,0,5,8
433116,0,0,0
547542,0,6,8
921410,1,0,0
685533,0,5,8
988728,1,2,7
818114,0,6,8
358586,1,0,0
505962,0,6,8
857538,0,6,8
786624,0,5,8
183692,1,2,8
462128,0,5,8
976004,0,2,8
633339,0,0,0
732081,0,6,8
908519,0,6,8
930893,0,4,8
693625,0,6,8
315014,0,2,8
196845,0,6,8
284442,0,4,8
234256,0,8,8
182490,0,5,8
985341,0,6,8
928438,0,4,8
193037,0,3,8
277145,1,5,8
550769,0,4,8
804770,0,2,7
696431,0,6,8
998507,0,5,8
283822,0,6,8
221345,0,5,8
530119,0,3,8
106946,0,8,8
493800,0,5,8
754163,0,0,0
352377,1,6,8
680839,0,5,8
694158,0,7,8
310681,0,1,8
439574,0,8,8
610096,0,5,8
656572,0,5,8
971488,0,7,8
973609,0,1,8
158995,0,1,8
442252,0,6,8
365156,0,1,8
757704,0,0,0
142800,0,0,0
793892,0,3,8
694497,0,5,8
644769,0,7,8
751351,0,5,8
699243,0,6,8
543449,0,2,8
756833,0,7,8
180140,0,7,8
108440,0,5,8
322294,0,3,8
347227,0,4,8
702478,0,7,8
974617,0,6,8
909242,0,6,8
847609,0,7,8
200764,0,1,8
386936,0,1,8
313461,0,7,8
108528,0,7,8
671933,0,7,8
772438,0,7,8
263812,0,7,8
593684,0,6,8
515639,1,0,0
361827,0,5,8
641327,0,6,8
996794,0,5,8
209850,0,2,8
334143,0,5,8
839694,0,5,8
910809,0,2,8
249723,0,6,8
918021,0,6,8
473259,0,3,8
138981,0,6,8
525202,0,1,8
178077,0,7,8
377489,1,3,6
515386,0,6,8
448823,1,2,4
559723,0,6,8
293100,1,2,4
676203,0,5,8
996616,0,8,8
895085,0,5,8
706747,1,0,0
347142,0,4,8
142354,0,8,8
345682,0,6,8
618601,0,5,8
252110,1,4,4
906884,0,0,0
409454,0,7,8
161103,0,5,8
171047,0,5,8
244132,0,6,8
855981,0,1,8
446991,0,6,8
596544,0,3,8
574674,0,6,8
140891,0,6,8
571670,0,7,8
863599,0,6,8
512599,0,4,8
572836,1,2,4
943804,0,6,8
530621,0,3,8
737756,0,6,8
185835,0,6,7
113220,0,5,8
653441,0,5,8
860980,0,5,8
445247,1,0,0
366744,0,6,8
748198,0,5,8
543881,1,4,4
865727,0,2,8
551809,0,7,8
789206,0,5,8
128041,0,5,8
253528,0,5,8
339927,0,5,8
434470,0,6,8
440671,0,0,0
741421,0,6,8
863108,0,6,8
580201,0,4,8
909727,0,3,8
966391,0,4,8
250363,1,2,7
600884,0,6,8
848250,0,6,8
858626,0,7,8
148749,0,2,8
475249,0,0,0
681722,0,6,8
745668,0,5,8
393206,0,3,8
467143,0,5,8
277139,0,8,8
842210,0,3,7
299412,0,5,8
168026,0,5,8
626217,0,0,0
604645,0,5,8
204686,0,5,8
770568,0,2,8
756928,0,7,8
884433,0,6,8
901442,0,4,8
871740,0,2,8
484765,0,1,8
585277,1,5,7
285074,0,0,0
503938,0,5,8
982096,0,5,8
813652,0,5,8
939741,0,4,8
650704,0,6,8
379962,0,5,8
534510,1,3,5
649855,0,5,8
214354,0,6,8
255951,0,5,8
355781,1,0,0
875707,0,4,8
167575,1,3,4
635509,0,3,8
516791,0,6,7
725510,0,4,8
189139,0,6,8
109203,0,6,8
161766,0,5,8
798662,0,4,8
964206,0,1,8
516544,0,6,8
513820,0,5,8
429921,0,6,8
626746,0,5,8
739284,0,7,8
674375,0,1,8
692121,1,0,0
457374,0,3,8
362134,0,1,8
836964,0,6,8
952093,0,6,8
890404,1,2,7
897772,0,8,8
296567,0,6,8
314258,0,7,8
566767,0,5,8
596787,0,7,8
465412,0,5,8
399678,0,5,8
701036,0,4,7
647672,0,5,8
772019,0,4,8
160320,0,6,8
987978,0,4,8
771133,1,0,0
193747,0,7,8
883505,1,5,7
336025,0,4,8
545659,0,5,8
529390,0,4,8
617263,0,6,8
729394,0,5,8
596171,0,2,8
777931,0,8,8
434081,0,5,7
408651,0,6,8
734556,1,1,4
534452,0,6,8
443896,0,6,8
257985,0,3,8
108462,0,6,8
492158,0,6,8
809218,0,7,8
244308,0,6,8
451448,1,0,0
554453,0,6,8
299210,0,5,8
241849,0,4,8
164363,0,4,8
780389,0,0,0
922206,0,4,8
651835,0,5,8
668959,0,6,8
371672,0,6,8
537722,0,6,8
732606,0,5,8
840741,0,4,7
868037,0,7,8
938126,1,0,0
680945,1,2,8
283133,0,6,8
341897,0,1,8
823986,0,3,8
606563,1,5,6
619693,0,6,8
467013,0,0,0
547649,0,4,7
939474,0,0,0
257864,1,0,0
313982,0,6,8
793838,0,6,7
855883,0,5,8
154172,0,6,8
425720,0,4,8
566802,1,0,0
973104,0,1,8
421822,0,1,8
863035,0,4,8
550834,0,0,0
638264,0,2,8
249841,0,5,8
684133,0,5,8
563188,0,5,8
578167,0,5,8
649972,1,3,5
588095,0,6,8
916851,0,6,7
946001,0,5,8
578020,0,4,8
581419,0,0,0
766691,1,1,1
631839,0,6,8
170710,0,5,8
734226,0,3,3
241495,0,4,8
829663,0,5,8
443231,0,6,8
382748,0,6,8
291336,0,5,8
481293,0,6,8
377050,0,6,8
481048,0,8,8
183305,0,6,8
675104,0,6,8
814703,0,5,8
221643,0,6,8
547802,0,6,8
733603,0,4,7
708258,0,4,8
212862,0,5,8
643480,0,4,8
234562,0,6,8
659536,0,7,8
683920,0,7,8
138768,0,8,8
879185,0,7,8
865803,0,3,8
173531,0,5,8
552755,1,3,4
994877,0,5,8
635715,0,5,8
885480,0,5,8
786710,0,7,8
500782,0,5,8
425472,0,6,8
445675,0,7,8
101644,0,1,8
115529,0,5,8
358375,0,0,0
771932,1,1,5
820164,0,5,8
869284,0,8,8
362165,0,6,8
548202,0,0,0
898162,0,6,8
509928,0,6,7
821419,0,2,8
869971,0,6,8
117342,0,6,8
634418,0,7,8
141742,0,3,8
256574,0,6,8
557597,0,2,8
884040,0,8,8
687170,0,4,8
153600,0,6,8
271929,0,4,7
761459,0,6,8
185153,0,6,8
879542,0,7,8
534764,0,1,8
574899,0,4,8
212484,0,3,8
394569,1,1,1
847938,1,0,0
969632,0,5,8
952938,0,6,8
316970,0,1,8
200863,0,6,8
308197,0,5,8
355994,0,6,8
416105,0,1,8
872774,0,7,8
540291,0,0,0
386649,0,5,8
952582,0,3,8
484225,0,1,8
520428,0,8,8
461325,1,0,0
297520,0,5,8
410963,0,6,8
382980,0,7,8
791809,0,7,8
598059,0,5,8
335421,0,4,8
710255,0,7,8
280895,0,5,8
959453,0,2,8
565040,0,5,8
781354,0,5,8
838657,0,6,8
576576,0,6,8
825254,0,3,8
579034,0,6,8
140977,0,5,8
710069,0,6,8
745938,0,0,0
772181,0,5,8
838008,0,4,8
614063,0,7,8
779171,0,6,8
134847,0,1,8
198123,0,5,8
727095,0,6,8
243751,1,4,7
294580,0,7,8
752047,0,6,8
406294,0,6,8
675710,0,0,0
368591,0,5,8
437086,0,6,8
579318,0,6,8
721456,1,2,7
697840,1,0,0
296146,0,5,8
117832,1,0,0
165827,0,5,8
297427,0,0,0
726472,1,0,0
299769,0,4,8
208967,0,7,8
667860,0,5,8
769030,0,4,8
966891,0,5,8
253210,0,4,8
368118,0,2,8
368122,0,4,8
217862,0,6,8
296997,0,5,8
316752,0,5,8
771757,0,6,8
482525,0,6,8
664183,0,1,8
963170,1,1,7
822102,0,4,8
541239,0,4,8
783145,0,5,8
195806,0,6,8
931054,0,2,8
942194,0,1,8
679994,0,2,8
792698,0,4,8
198836,0,5,7
838232,0,7,8
277494,0,7,8
535367,0,5,8
899543,1,0,0
292618,0,5,8
767416,0,7,8
398086,0,7,8
444894,0,6,8
958687,0,5,8
474027,0,1,8
587378,0,5,8
664379,0,5,8
181140,0,5,7
798814,0,4,8
439566,0,5,8
330433,0,7,8
951458,0,5,8
527712,0,6,8
198354,1,0,0
675538,0,6,8
801241,1,0,0
805545,0,3,6
867070,0,3,8
415341,0,6,8
655263,0,0,0
699343,0,6,8
201561,0,3,8
782719,0,6,8
456360,0,5,8
360017,0,7,8
123115,0,5,8
136022,0,7,8
140419,0,5,8
263569,0,4,8
424208,0,5,8
576294,0,6,8
328668,0,7,8
113864,0,3,8
554449,0,5,8
106046,0,7,8
123784,0,0,0
142715,0,5,8
185815,0,0,0
582097,1,0,0
763403,0,7,8
237303,0,5,8
603446,0,6,8
675616,0,6,8
892967,0,4,8
312568,0,6,8
848498,0,0,0
406287,1,2,5
294642,0,7,8
848159,0,8,8
552747,0,5,8
765079,0,6,8
991189,0,1,8
392785,0,6,8
512869,0,6,8
659400,0,6,8
648533,0,5,8
326001,0,6,8
624528,1,0,0
892227,0,7,8
940249,0,4,8
976330,0,1,8
367338,0,6,8
894919,0,6,8
662022,0,7,8
178540,0,7,8
119198,0,5,8
471466,0,2,8
879265,0,6,8
264236,0,5,8
767672,0,6,8
899958,0,7,8
170801,1,2,7
235102,0,7,8
244475,0,7,8
503638,1,2,7
349838,0,5,8
486139,0,5,8
892022,0,7,8
992499,0,1,7
214878,0,4,8
952672,0,3,8
915902,0,4,8
241641,0,4,8
838650,0,5,8
911812,0,5,8
910969,0,7,8
244414,0,5,8
780991,0,2,8
337983,0,4,8
705353,0,6,8
528809,0,6,8
728687,1,0,0
362642,0,4,8
739767,0,1,8
459735,0,6,8
237106,0,4,8
468067,0,7,8
955720,0,7,8
350910,0,0,0
941679,0,6,8
676639,0,5,7
482561,0,6,8
817520,0,4,8
397242,1,3,4
868659,0,3,8
461559,0,5,8
167026,0,4,8
545638,0,1,8
631070,0,2,8
120206,1,0,0
193564,0,6,8
312474,0,4,8
469767,0,1,8
656650,0,7,8
125606,0,1,8
625458,0,5,8
577901,1,2,2
717459,0,5,8
887605,0,1,8
246059,0,4,8
946525,0,5,8
877152,0,1,8
265575,0,6,8
759417,0,4,6
744789,0,7,8
459223,0,5,7
837810,0,5,8
859821,0,6,8
145552,0,4,8
436901,0,4,8
306331,0,6,8
241675,0,7,8
343011,0,5,8
456614,0,2,8
460110,0,4,8
956071,0,6,8
972298,0,6,8
952641,0,6,8
407433,0,6,8
412402,0,6,8
426384,0,6,8
246399,1,0,0
495058,0,6,8
956630,0,1,8
760155,0,6,8
116372,0,6,8
708519,0,7,8
552966,0,6,8
489609,1,2,5
735515,0,4,8
305243,0,7,8
198075,0,6,8
224842,0,2,8
151967,0,2,8
328323,0,4,8
815789,0,7,8
927401,0,5,8
258202,0,6,8
953757,0,2,8
744608,0,5,8
664277,0,6,8
313860,0,7,8
534734,0,5,8
821739,0,7,8
130593,0,6,8
804521,0,5,8
778310,0,7,8
395446,0,2,8
567219,0,2,8
977377,1,3,4
491122,0,5,8
288774,0,1,8
620446,0,6,8
388046,0,5,8
957377,0,1,8
470480,0,6,8
984968,1,0,0
507281,0,4,8
180925,0,5,8
879506,0,4,8
707967,0,7,8
434568,0,5,8
454632,0,6,8
374293,0,1,8
666933,0,8,8
391673,0,6,8
677292,1,0,0
899271,1,0,0
